dish,tier,restaurant,city,state,item_name,price_rm_original,source,collected
mee_goreng,mamak,Kamal Bihun Sup Kemta,Kamunting,Perak,Mee Goreng,6.80,foodpanda.my/restaurant/w2c6,2026-08-16
mee_goreng,mamak,Maidins Corner (Teluk Intan),Teluk Intan,Perak,Mee Goreng Biasa,7.00,foodpanda.my/restaurant/twyb,2026-08-16
mee_goreng,mamak,Chetty Tiffin Cafe (Taiping),Taiping,Perak,Mee Goreng,7.70,foodpanda.my/restaurant/fvaf,2026-08-16
mee_goreng,mamak,RESTORAN M AZWAN MAJU (Kampar),Kampar,Perak,Mee Goreng,7.70,foodpanda.my/restaurant/ve9z,2026-08-16
mee_goreng,mamak,Haji Kadir Pasembor TPG Lotus (Taiping),Taiping,Perak,Mee Goreng Mamak,8.60,foodpanda.my/restaurant/lypl,2026-08-16
mee_goreng,mamak,NSM BISTRO,Seri Manjung,Perak,Mee Goreng Biasa,8.60,foodpanda.my/restaurant/fp43,2026-08-16
roti_canai,kosong,Pak Ali Roti Canai Terbang,Beseri,Perlis,Roti Canai Biasa,1.50,foodpanda.my/restaurant/fmwv,2026-08-16
roti_canai,kosong,Warung Hijrah,Kangar,Perlis,Roti Canai Biasa,3.00,foodpanda.my/restaurant/gdlj,2026-08-16
roti_canai,kosong,Nazlee Roti Canai (Kangar),Kangar,Perlis,Roti Biasa,4.00,foodpanda.my/restaurant/yni1,2026-08-16
roti_canai,kosong,Warung Roti Canai Warisan (Chuping),Chuping,Perlis,Roti Biasa,5.00,foodpanda.my/restaurant/ir19,2026-08-16
roti_canai,kosong,Aishah Roti Canai (Jalan Sarawak),Kuala Perlis,Perlis,Roti Canai Kosong,2.00,foodpanda.my/restaurant/rn36,2026-08-16
roti_canai,kosong,Roti Canai 2 Beradik (Kangar),Kangar,Perlis,Roti Canai Biasa,1.50,foodpanda.my/restaurant/ddnd,2026-08-16
roti_canai,kosong,YRC Roti Canai (Pekan Pauh),Arau,Perlis,Roti Canai Biasa,2.00,foodpanda.my/restaurant/pc8e,2026-08-16
roti_canai,kosong,Warung Sabar Menanti (Kampung Panggas Kechil),Chuping,Perlis,Roti Biasa,2.00,foodpanda.my/restaurant/jgfb,2026-08-16
roti_canai,kosong,Ziezan's Station,Kangar,Perlis,Roti Canai Biasa,2.00,foodpanda.my/restaurant/ojm3,2026-08-16
roti_canai,kosong,Roti Canai Alor Tampang (Beseri),Beseri,Perlis,Roti Kosong,2.00,foodpanda.my/restaurant/zoyb,2026-08-16
roti_canai,kosong,Din Roti Canai (Utan Aji),Kangar,Perlis,Roti Biasa,2.00,foodpanda.my/restaurant/ghg8,2026-08-16
roti_canai,kosong,Don Corner Kuala Perlis,Kuala Perlis,Perlis,Roti Canai Kosong,1.60,foodpanda.my/restaurant/rdyf,2026-08-16
roti_canai,kosong,Restoran Ismail,Kangar,Perlis,Roti Canai,2.30,foodpanda.my/restaurant/oriz,2026-08-16
roti_canai,kosong,Restoran Sri Pauh,Arau,Perlis,RC Biasa,1.60,foodpanda.my/restaurant/s1jc,2026-08-16
roti_canai,kosong,Olan Roti Canai (Simpang Empat),Simpang Empat,Perlis,Roti Biasa,2.20,foodpanda.my/restaurant/etk9,2026-08-16
roti_canai,kosong,Warung 5A Adam 3 Beradik,Simpang Empat,Perlis,Roti Canai Kosong,1.50,foodpanda.my/restaurant/co2d,2026-08-16
roti_canai,kosong,PcHoT Station,Simpang Empat,Perlis,Roti Canai Biasa,2.00,foodpanda.my/restaurant/sy7f,2026-08-16
roti_canai,kosong,Warung Pija [Catering],Kuala Perlis,Perlis,Roti Canai Biasa,2.00,foodpanda.my/restaurant/e5ns,2026-08-16
roti_canai,kosong,Gee Corner (Anjung Selera Kuala Perlis),Kuala Perlis,Perlis,Roti Biasa,2.00,foodpanda.my/restaurant/k7wl,2026-08-16
roti_canai,kosong,Warung Epy Canai,Arau,Perlis,Roti Canai Kosong,1.80,foodpanda.my/restaurant/y4ke,2026-08-16
roti_canai,kosong,Kedai Makan Maksu (Cikton),Kuala Perlis,Perlis,Roti Canai Kosong,1.90,foodpanda.my/restaurant/vf3m,2026-08-16
roti_canai,kosong,Khalipah Cafe 2,Kuala Perlis,Perlis,Roti Canai Biasa,1.99,foodpanda.my/restaurant/b9at,2026-08-16
teh_tarik,panas,Warung Roti Canai Warisan (Chuping),Chuping,Perlis,Teh Tarik,6.00,foodpanda.my/restaurant/ir19,2026-08-16
teh_tarik,panas,Ziezan's Station,Kangar,Perlis,Teh Tarik,3.00,foodpanda.my/restaurant/ojm3,2026-08-16
teh_tarik,panas,Din Roti Canai (Utan Aji),Kangar,Perlis,Teh Tarik,3.00,foodpanda.my/restaurant/ghg8,2026-08-16
teh_tarik,panas,Restoran Diwanie - Kompleks Niaga PKENPS,Kangar,Perlis,Teh Tarik,3.20,foodpanda.my/restaurant/ymtn,2026-08-16
teh_tarik,panas,Abang Wan Nasi Kerabu (Jalan Hospital),Kangar,Perlis,Hot Teh Tarik,3.00,foodpanda.my/restaurant/qjfp,2026-08-16
teh_tarik,panas,Ijat Nasi Lemak Kukus Ayam Berempah,Arau,Perlis,Teh Tarik (Hot),4.00,foodpanda.my/restaurant/va0y,2026-08-16
teh_tarik,panas,NAM Nasi Lemak,Arau,Perlis,Teh Tarik Panas,2.50,foodpanda.my/restaurant/vlx2,2026-08-16
teh_tarik,panas,Kedai Makan Kak Zaweyah,Arau,Perlis,Teh Tarik,2.20,foodpanda.my/restaurant/l2fc,2026-08-16
teh_tarik,panas,Warung Tok Piah,Arau,Perlis,Teh Tarik (Hot),3.00,foodpanda.my/restaurant/ytry,2026-08-16
teh_tarik,panas,Gerai Makan Hanida (Arau),Arau,Perlis,Teh Tarik,2.20,foodpanda.my/restaurant/w9gq,2026-08-16
teh_tarik,panas,Don Corner Kuala Perlis,Kuala Perlis,Perlis,Teh Tarik,3.30,foodpanda.my/restaurant/rdyf,2026-08-16
teh_tarik,panas,Sheik Bistro (Yasmeen Arau),Arau,Perlis,Teh Tarik,5.00,foodpanda.my/restaurant/c8yq,2026-08-16
teh_tarik,panas,Nasir Nasi Kandar (Kangar),Arau,Perlis,Teh Tarik,3.00,foodpanda.my/restaurant/f8ha,2026-08-16
teh_tarik,panas,Warung D' Kolam Titi Tinggi (Jalan Padang Besar),Padang Besar,Perlis,Minuman Teh Tarik,3.00,foodpanda.my/restaurant/hz1s,2026-08-16
mee_goreng,mamak,Roti Canai Borneo (Jalan Kaki Bukit),Kangar,Perlis,Mee Goreng,6.00,foodpanda.my/restaurant/f37v,2026-08-16
mee_goreng,mamak,Warong kontena,Kangar,Perlis,Mee Goreng Mamak,11.00,foodpanda.my/restaurant/q872,2026-08-16
mee_goreng,mamak,Tok Uban Cafe,Kangar,Perlis,Mee Goreng Mamak,7.00,foodpanda.my/restaurant/ymkn,2026-08-16
mee_goreng,mamak,Waniefooddkola,Kuala Perlis,Perlis,Mee Goreng,5.00,foodpanda.my/restaurant/vddm,2026-08-16
mee_goreng,mamak,WARUNG KAK TAM,Kuala Perlis,Perlis,MEE GORENG,7.00,foodpanda.my/restaurant/ml1u,2026-08-16
mee_goreng,mamak,Citarasa Kak Zue,Kangar,Perlis,Mee Goreng,7.50,foodpanda.my/restaurant/l8u5,2026-08-16
mee_goreng,mamak,Fiqkir House Cafe (Beseri),Beseri,Perlis,Mee Goreng Mamak,12.00,foodpanda.my/restaurant/olnd,2026-08-16
mee_goreng,mamak,Restoran Rasa Serantau (Jalan Kangar),Kangar,Perlis,Mee Goreng,7.50,foodpanda.my/restaurant/ub5d,2026-08-16
mee_goreng,mamak,Gerai Makan Hanida (Arau),Arau,Perlis,Mee Goreng,9.00,foodpanda.my/restaurant/w9gq,2026-08-16
mee_goreng,mamak,Restoran Sri Pauh,Arau,Perlis,Mee Goreng,8.00,foodpanda.my/restaurant/s1jc,2026-08-16
mee_goreng,mamak,Warung Amsyar,Arau,Perlis,Mee Goreng Mamak,9.80,foodpanda.my/restaurant/obwd,2026-08-16
mee_goreng,mamak,Penang Char Kuey Teaw & Tomyam,Arau,Perlis,Mee Goreng Mamak,9.90,foodpanda.my/restaurant/owk2,2026-08-16
mee_goreng,mamak,Asha Restaurant,Arau,Perlis,Mee Goreng Mamak,8.00,foodpanda.my/restaurant/m8z2,2026-08-16
mee_goreng,mamak,Gee Corner (Anjung Selera Kuala Perlis),Kuala Perlis,Perlis,Mee Goreng Mamak,10.00,foodpanda.my/restaurant/k7wl,2026-08-16
roti_canai,kosong,Warung Santai Kita,Putrajaya,Putrajaya,Roti Canai Biasa,2.25,foodpanda.my/restaurant/xl6c,2026-08-16
roti_canai,kosong,Restoran Nasi Kandar Al-Azwan (Putrajaya),Putrajaya,Putrajaya,Roti Canai,2.25,foodpanda.my/restaurant/ok3q,2026-08-16
roti_canai,kosong,Char Keow Teow & Roti Canai Surau An-Najah(putrjaya),Putrajaya,Putrajaya,Roti Kosong,2.40,foodpanda.my/restaurant/vf9g,2026-08-16
roti_canai,kosong,Cik Na Nasi Dagang Ganu,Putrajaya,Putrajaya,Roti Canai Kosong,2.50,foodpanda.my/restaurant/rn7q,2026-08-16
roti_canai,kosong,ALI MAJU KAFE (Presint 5),Putrajaya,Putrajaya,Roti Canai,2.50,foodpanda.my/restaurant/i3qf,2026-08-16
roti_canai,kosong,Unkle Canai (Presint 15),Putrajaya,Putrajaya,Roti Canai,2.60,foodpanda.my/restaurant/zrmv,2026-08-16
roti_canai,kosong,Restoran Nasi Kandar Asli Shahnaz Maju (Ayer@8),Putrajaya,Putrajaya,Roti Canai,2.70,foodpanda.my/restaurant/n7vd,2026-08-16
roti_canai,kosong,Ujana Roti Canai Pak Uda (Jalan P5),Putrajaya,Putrajaya,Roti Kosong,2.70,foodpanda.my/restaurant/d841,2026-08-16
roti_canai,kosong,Restoran Soraya,Putrajaya,Putrajaya,Roti Canai Kosong,2.80,foodpanda.my/restaurant/f7jh,2026-08-16
roti_canai,kosong,Abe Roti Canai @ Presint 15,Putrajaya,Putrajaya,Roti Canai,2.90,foodpanda.my/restaurant/aebo,2026-08-16
roti_canai,kosong,Roti Canai Pak Samad (Presint 11),Putrajaya,Putrajaya,Roti Canai,2.90,foodpanda.my/restaurant/lgdx,2026-08-16
roti_canai,kosong,Abe Roti Canai @ Presint 11,Putrajaya,Putrajaya,Roti Canai,2.93,foodpanda.my/restaurant/ezx8,2026-08-16
roti_canai,kosong,Red White Cafe Roti Canai(Presint 9),Putrajaya,Putrajaya,Roti Canai Kosong,3.00,foodpanda.my/restaurant/wqog,2026-08-16
roti_canai,kosong,Restoran Darussalam,Putrajaya,Putrajaya,Roti Canai (Serve With Dhall Only),3.00,foodpanda.my/restaurant/t3zp,2026-08-16
roti_canai,kosong,Q Bistro Nasi Kandar (Putrajaya),Putrajaya,Putrajaya,Roti Kosong,3.23,foodpanda.my/restaurant/vt09,2026-08-16
roti_canai,kosong,Q Bistro (Putrajaya 2),Putrajaya,Putrajaya,Roti Kosong,3.23,foodpanda.my/restaurant/wtx0,2026-08-16
teh_tarik,panas,Unkle Canai (Presint 15),Putrajaya,Putrajaya,Teh Tarik,2.80,foodpanda.my/restaurant/zrmv,2026-08-16
teh_tarik,panas,Nasi Kandar Liga Maju Penang (Putrajaya),Putrajaya,Putrajaya,teh tarik,2.80,foodpanda.my/restaurant/mw0x,2026-08-16
teh_tarik,panas,Restoran Selasih (Putrajaya),Putrajaya,Putrajaya,Teh Tarik,3.00,foodpanda.my/restaurant/hu6q,2026-08-16
teh_tarik,panas,Thai Express (Putrajaya),Putrajaya,Putrajaya,Teh Tarik Panas,3.30,foodpanda.my/restaurant/gxla,2026-08-16
teh_tarik,panas,MIKER PUTRAJAYA,Putrajaya,Putrajaya,Teh Tarik,3.44,foodpanda.my/restaurant/fmk9,2026-08-16
teh_tarik,panas,Restoran Nasi Kandar Asli Shahnaz Maju (Ayer@8),Putrajaya,Putrajaya,Teh Tarik,3.60,foodpanda.my/restaurant/n7vd,2026-08-16
teh_tarik,panas,Restoran Nasi Kandar Al-Azwan (Putrajaya),Putrajaya,Putrajaya,Teh Tarik Hot,3.60,foodpanda.my/restaurant/ok3q,2026-08-16
teh_tarik,panas,Warung Santai Kita,Putrajaya,Putrajaya,Teh Tarik Panas,3.70,foodpanda.my/restaurant/xl6c,2026-08-16
teh_tarik,panas,ALI MAJU KAFE (Presint 5),Putrajaya,Putrajaya,Teh Tarik,3.90,foodpanda.my/restaurant/i3qf,2026-08-16
teh_tarik,panas,Q Bistro Nasi Kandar (Putrajaya),Putrajaya,Putrajaya,Teh Tarik,4.78,foodpanda.my/restaurant/vt09,2026-08-16
teh_tarik,panas,Q Bistro (Putrajaya 2),Putrajaya,Putrajaya,Teh Tarik,4.78,foodpanda.my/restaurant/wtx0,2026-08-16
teh_tarik,panas,"Oldtown White Coffee (IOI City Mall , Putrajaya)",Putrajaya,Putrajaya,GD4 OldTown Teh Tarik (Hot),9.90,foodpanda.my/restaurant/cej7,2026-08-16
mee_goreng,mamak,Warung Santai Kita,Putrajaya,Putrajaya,Mee Goreng,5.95,foodpanda.my/restaurant/xl6c,2026-08-16
mee_goreng,mamak,Yumai Rasa (Presint 9),Putrajaya,Putrajaya,Mee Goreng Biasa,7.90,foodpanda.my/restaurant/il74,2026-08-16
mee_goreng,mamak,Restoran Tomyam Susana (Putrajaya),Putrajaya,Putrajaya,Mee Goreng,8.00,foodpanda.my/restaurant/pup6,2026-08-16
mee_goreng,mamak,ALI MAJU KAFE (Presint 5),Putrajaya,Putrajaya,Mee Goreng,8.30,foodpanda.my/restaurant/i3qf,2026-08-16
mee_goreng,mamak,Nasi Kandar Hidayah Maju (Putrajaya),Putrajaya,Putrajaya,Mee Goreng Biasa Mamak,8.40,foodpanda.my/restaurant/hrb5,2026-08-16
mee_goreng,mamak,Restoran Nasi Kandar Asli Shahnaz Maju (Ayer@8),Putrajaya,Putrajaya,Mee Goreng,8.50,foodpanda.my/restaurant/n7vd,2026-08-16
mee_goreng,mamak,Nasi Kandar Liga Maju Penang (Putrajaya),Putrajaya,Putrajaya,Mee Goreng,8.90,foodpanda.my/restaurant/mw0x,2026-08-16
mee_goreng,mamak,Restoran Nasi Kandar Al-Azwan (Putrajaya),Putrajaya,Putrajaya,Mee Goreng Biasa Mamak,9.00,foodpanda.my/restaurant/ok3q,2026-08-16
mee_goreng,mamak,Nasi Lemak Royale Kedah (Putrajaya),Putrajaya,Putrajaya,Mee Goreng Biasa,9.00,foodpanda.my/restaurant/l2yj,2026-08-16
mee_goreng,mamak,Restoran Darussalam,Putrajaya,Putrajaya,Mee Goreng Mamak,9.30,foodpanda.my/restaurant/t3zp,2026-08-16
mee_goreng,mamak,Thai Express (Putrajaya),Putrajaya,Putrajaya,Mee Goreng Biasa,9.90,foodpanda.my/restaurant/gxla,2026-08-16
mee_goreng,mamak,"Red White Cafe (Presint 9, Putrajaya)",Putrajaya,Putrajaya,Mee Goreng Mamak,10.10,foodpanda.my/restaurant/w4rm,2026-08-16
mee_goreng,mamak,Zara Bistro,Putrajaya,Putrajaya,Mee Goreng Mamak,10.40,foodpanda.my/restaurant/lm7q,2026-08-16
mee_goreng,mamak,Nasgor Mamu (Presint 11),Putrajaya,Putrajaya,Mee Goreng,10.50,foodpanda.my/restaurant/xqow,2026-08-16
mee_goreng,mamak,Q Bistro Nasi Kandar (Putrajaya),Putrajaya,Putrajaya,Mee Goreng,11.11,foodpanda.my/restaurant/vt09,2026-08-16
mee_goreng,mamak,Q Bistro (Putrajaya 2),Putrajaya,Putrajaya,Mee Goreng,11.11,foodpanda.my/restaurant/wtx0,2026-08-16
mee_goreng,mamak,"Oldtown White Coffee (IOI City Mall , Putrajaya)",Putrajaya,Putrajaya,GN24 Mee Goreng Mamak,19.50,foodpanda.my/restaurant/cej7,2026-08-16
roti_canai,kosong,Ahfrinah Curry House (KK),Kota Kinabalu,Sabah,Roti Canai,3.60,foodpanda.my/restaurant/oj1n,2026-08-16
roti_canai,kosong,Restoran Nikmat (Towering Industrial Centre),Kota Kinabalu,Sabah,Roti Canai Kosong,2.10,foodpanda.my/restaurant/ivhn,2026-08-16
roti_canai,kosong,Restoran Ajmal Maju (Api-Api Centre),Kota Kinabalu,Sabah,Roti Canai Kosong,2.90,foodpanda.my/restaurant/x4dt,2026-08-16
roti_canai,kosong,Restoran Al-Mubaraq (Garden City),Tawau,Sabah,Roti Kosong,2.20,foodpanda.my/restaurant/sx1s,2026-08-16
roti_canai,kosong,Restoran Madras Cafe (Tanjung Batu),Tawau,Sabah,A1. Roti Kosong,1.80,foodpanda.my/restaurant/susr,2026-08-16
roti_canai,kosong,Restoran Rahmat Perdana,Lahad Datu,Sabah,Roti Canai,2.20,foodpanda.my/restaurant/s8tu,2026-08-16
roti_canai,kosong,Restoran Akbar (Fajar Centre),Lahad Datu,Sabah,Roti Kosong,2.80,foodpanda.my/restaurant/y13m,2026-08-16
roti_canai,kosong,Restaurant Habeeb Sabanah (Sandakan),Sandakan,Sabah,Roti Kosong,2.30,foodpanda.my/restaurant/buhk,2026-08-16
roti_canai,kosong,TAJ Restaurant Corner (Mawar),Sandakan,Sabah,Roti Kosong,3.30,foodpanda.my/restaurant/xoqi,2026-08-16
roti_canai,kosong,Mohideen Bistro 24 Jam (Cyber Square),Penampang,Sabah,Roti Canai,2.40,foodpanda.my/restaurant/qgno,2026-08-16
teh_tarik,panas,Ahfrinah Curry House (KK),Kota Kinabalu,Sabah,Teh Tarik,4.90,foodpanda.my/restaurant/oj1n,2026-08-16
teh_tarik,panas,Restoran Al-Mubaraq (Garden City),Tawau,Sabah,Teh Tarik,4.80,foodpanda.my/restaurant/sx1s,2026-08-16
teh_tarik,panas,Restoran Benazir (Jalan Dunlop),Tawau,Sabah,Teh Tarik,4.10,foodpanda.my/restaurant/bwau,2026-08-16
teh_tarik,panas,Restaurant Habeeb Sabanah (Sandakan),Sandakan,Sabah,Teh Tarik,3.90,foodpanda.my/restaurant/buhk,2026-08-16
teh_tarik,panas,TAJ Restaurant Corner (Mawar),Sandakan,Sabah,Teh Tarik,4.80,foodpanda.my/restaurant/xoqi,2026-08-16
teh_tarik,panas,Restoran Akbar (Fajar Centre),Lahad Datu,Sabah,Teh Tarik,3.50,foodpanda.my/restaurant/y13m,2026-08-16
teh_tarik,panas,Restoran Bafakhy (Fajar Centre - Lorong 9),Lahad Datu,Sabah,Teh Tarik,4.30,foodpanda.my/restaurant/n1j4,2026-08-16
teh_tarik,panas,Mohideen Bistro 24 Jam (Cyber Square),Penampang,Sabah,Teh Tarik,3.00,foodpanda.my/restaurant/qgno,2026-08-16
teh_tarik,panas,Chewan Nasi Lemak Berlauk (Beaufort Sentral),Beaufort,Sabah,Teh Tarik,5.20,foodpanda.my/restaurant/qklc,2026-08-16
teh_tarik,panas,Sabamian (Keningau),Keningau,Sabah,Teh Tarik,7.10,foodpanda.my/restaurant/o0l8,2026-08-16
mee_goreng,mamak,Restoran Ajmal Maju (Api-Api Centre),Kota Kinabalu,Sabah,Mee Goreng Kosong,7.20,foodpanda.my/restaurant/x4dt,2026-08-16
mee_goreng,mamak,Ahfrinah Curry House (KK),Kota Kinabalu,Sabah,Mee Goreng Mamak,12.80,foodpanda.my/restaurant/oj1n,2026-08-16
mee_goreng,mamak,Restoran Madras Cafe (Tanjung Batu),Tawau,Sabah,D1. Mee Goreng Kosong,5.20,foodpanda.my/restaurant/susr,2026-08-16
mee_goreng,mamak,Restoran Al-Mubaraq (Garden City),Tawau,Sabah,Mee Goreng Mamak,12.20,foodpanda.my/restaurant/sx1s,2026-08-16
mee_goreng,mamak,Restoran Benazir (Jalan Dunlop),Tawau,Sabah,Mee Goreng Mamak,13.70,foodpanda.my/restaurant/bwau,2026-08-16
mee_goreng,mamak,Restoran Rahmat Perdana,Lahad Datu,Sabah,Mee Goreng Mamak,11.80,foodpanda.my/restaurant/s8tu,2026-08-16
mee_goreng,mamak,Restoran Ajmeer (Darvel Bay),Lahad Datu,Sabah,Mee Goreng Mamak,18.00,foodpanda.my/restaurant/fu71,2026-08-16
mee_goreng,mamak,TAJ Restaurant Corner (Mawar),Sandakan,Sabah,Mee Goreng Kosong,7.00,foodpanda.my/restaurant/xoqi,2026-08-16
mee_goreng,mamak,Restaurant Habeeb Sabanah (Sandakan),Sandakan,Sabah,Mee Goreng Mamak,14.30,foodpanda.my/restaurant/buhk,2026-08-16
mee_goreng,mamak,Sulap Soo' Linggit (Penampang),Penampang,Sabah,Mee Goreng Mamak,15.00,foodpanda.my/restaurant/gix4,2026-08-16
roti_canai,kosong,Khan's Bilal Restaurant (Permy),Miri,Sarawak,Roti Canai Kosong,2.00,foodpanda.my/restaurant/d3tu,2026-08-16
roti_canai,kosong,AK Curry House (Miri Permyjaya),Miri,Sarawak,Roti Kosong,2.70,foodpanda.my/restaurant/shh0,2026-08-16
roti_canai,kosong,ROTI CANAI RAHMAH,Sibu,Sarawak,Roti Kosong,2.00,foodpanda.my/restaurant/danf,2026-08-16
roti_canai,kosong,ETA ISLAMIC CAFE,Sibu,Sarawak,Roti Kosong,2.90,foodpanda.my/restaurant/c7vv,2026-08-16
roti_canai,kosong,Noor Satay Islamic Cafe,Sibu,Sarawak,Roti Canai Kosong,2.30,foodpanda.my/restaurant/t8aq,2026-08-16
roti_canai,kosong,Nina Islamic Cafe (Nearby Star Megamall),Sibu,Sarawak,Roti Canai Kosong,2.70,foodpanda.my/restaurant/c6e6,2026-08-16
roti_canai,kosong,Al Madinah Parkcity,Bintulu,Sarawak,Roti Kosong,2.50,foodpanda.my/restaurant/x6wh,2026-08-16
roti_canai,kosong,Al Madinah Lamb Shank,Bintulu,Sarawak,Roti Kosong,2.00,foodpanda.my/restaurant/xvgq,2026-08-16
roti_canai,kosong,Refah Cafe,Bintulu,Sarawak,Roti Canai Kosong,2.80,foodpanda.my/restaurant/d3aj,2026-08-16
roti_canai,kosong,New Atmosferah Restaurant (Kota Samarahan),Kota Samarahan,Sarawak,Canai Kosong,2.50,foodpanda.my/restaurant/sv6q,2026-08-16
roti_canai,kosong,Nasi Kandar Line Q (Kota Samarahan),Kota Samarahan,Sarawak,Roti Canai,2.30,foodpanda.my/restaurant/j415,2026-08-16
roti_canai,kosong,Bombay Spices (Kota Samarahan),Kota Samarahan,Sarawak,Roti Canai Kosong,2.10,foodpanda.my/restaurant/s9kw,2026-08-16
teh_tarik,panas,Khan's Bilal Restaurant (Permy),Miri,Sarawak,Teh Tarik,2.70,foodpanda.my/restaurant/d3tu,2026-08-16
teh_tarik,panas,AK Curry House (Miri Permyjaya),Miri,Sarawak,Teh Tarik,4.50,foodpanda.my/restaurant/shh0,2026-08-16
teh_tarik,panas,"Mamak Cafe Sibu (Malay,India,Indonesia Food)",Sibu,Sarawak,Teh Tarik,3.90,foodpanda.my/restaurant/aau2,2026-08-16
teh_tarik,panas,Liza Islamic Cafe,Sibu,Sarawak,Teh Tarik,3.90,foodpanda.my/restaurant/a0gk,2026-08-16
teh_tarik,panas,ETA ISLAMIC CAFE,Sibu,Sarawak,Teh Tarik,2.90,foodpanda.my/restaurant/c7vv,2026-08-16
teh_tarik,panas,Noor Satay Islamic Cafe,Sibu,Sarawak,Teh Tarik,3.50,foodpanda.my/restaurant/t8aq,2026-08-16
teh_tarik,panas,Nina Islamic Cafe (Nearby Star Megamall),Sibu,Sarawak,Teh Tarik,3.60,foodpanda.my/restaurant/c6e6,2026-08-16
teh_tarik,panas,Daun Pisang Bintulu (Bintulu),Bintulu,Sarawak,Teh Tarik,5.80,foodpanda.my/restaurant/qx45,2026-08-16
teh_tarik,panas,Target Cafe,Bintulu,Sarawak,Teh Tarik Panas,5.00,foodpanda.my/restaurant/t1uf,2026-08-16
teh_tarik,panas,Refah Cafe,Bintulu,Sarawak,Teh Tarik,5.50,foodpanda.my/restaurant/d3aj,2026-08-16
teh_tarik,panas,New Atmosferah Restaurant (Kota Samarahan),Kota Samarahan,Sarawak,Teh Tarik,3.70,foodpanda.my/restaurant/sv6q,2026-08-16
teh_tarik,panas,Nasi Kandar Line Q (Kota Samarahan),Kota Samarahan,Sarawak,Teh Tarik,3.75,foodpanda.my/restaurant/j415,2026-08-16
mee_goreng,mamak,Khan's Bilal Restaurant (Permy),Miri,Sarawak,Mee Goreng Biasa,8.10,foodpanda.my/restaurant/d3tu,2026-08-16
mee_goreng,mamak,AK Curry House (Miri Permyjaya),Miri,Sarawak,Mee Goreng Biasa,10.40,foodpanda.my/restaurant/shh0,2026-08-16
mee_goreng,mamak,Liza Islamic Cafe,Sibu,Sarawak,Goreng Biasa (listed under Mee Goreng section),6.50,foodpanda.my/restaurant/a0gk,2026-08-16
mee_goreng,mamak,Nina Islamic Cafe (Nearby Star Megamall),Sibu,Sarawak,Mee Goreng Biasa,8.10,foodpanda.my/restaurant/c6e6,2026-08-16
mee_goreng,mamak,Al Madinah Parkcity,Bintulu,Sarawak,Mee Goreng Biasa,8.00,foodpanda.my/restaurant/x6wh,2026-08-16
mee_goreng,mamak,Al Madinah Lamb Shank,Bintulu,Sarawak,Mee Goreng Biasa,9.00,foodpanda.my/restaurant/xvgq,2026-08-16
mee_goreng,mamak,Daun Pisang Bintulu (Bintulu),Bintulu,Sarawak,Mee Goreng,13.00,foodpanda.my/restaurant/qx45,2026-08-16
mee_goreng,mamak,Target Cafe,Bintulu,Sarawak,Mee Goreng,9.90,foodpanda.my/restaurant/t1uf,2026-08-16
mee_goreng,mamak,New Atmosferah Restaurant (Kota Samarahan),Kota Samarahan,Sarawak,Mee Goreng Biasa,8.90,foodpanda.my/restaurant/sv6q,2026-08-16
mee_goreng,mamak,Nasi Kandar Line Q (Kota Samarahan),Kota Samarahan,Sarawak,Mee Goreng,9.00,foodpanda.my/restaurant/j415,2026-08-16
mee_goreng,mamak,Bombay Spices (Kota Samarahan),Kota Samarahan,Sarawak,Mee Goreng Mamak,8.00,foodpanda.my/restaurant/s9kw,2026-08-16
roti_canai,kosong,RESTORAN HARIS,Shah Alam,Selangor,Roti Canai Biasa,1.60,foodpanda.my/restaurant/gk4r,2026-08-16
roti_canai,kosong,Roti Canai Kabin (SS18),Shah Alam,Selangor,Roti Kosong,2.40,foodpanda.my/restaurant/ccby,2026-08-16
roti_canai,kosong,MC Corner (Sec 14),Petaling Jaya,Selangor,Roti Canai,2.60,foodpanda.my/restaurant/w81l,2026-08-16
roti_canai,kosong,Alisha Maju,Subang Jaya,Selangor,Roti Kosong,2.00,foodpanda.my/restaurant/r99h,2026-08-16
roti_canai,kosong,Restoran Al Shaik Nasi Kandar (Klang),Klang,Selangor,Roti Kosong,1.90,foodpanda.my/restaurant/ttvu,2026-08-16
roti_canai,kosong,BHUKARRY NASI KANDAR (Klang),Klang,Selangor,ROTI KOSONG (2 PCS) (RM4.90 for 2),2.45,foodpanda.my/restaurant/n4nx,2026-08-16
roti_canai,kosong,Restoran Jamek,Cyberjaya,Selangor,Roti Canai,2.30,foodpanda.my/restaurant/n2fr,2026-08-16
roti_canai,kosong,Restoran Al Sarifa,Kajang,Selangor,ROTI CANAI,2.10,foodpanda.my/restaurant/p0ew,2026-08-16
roti_canai,kosong,Restoran Nasi Kandar Ar Belanga,Puchong,Selangor,Roti Canai,1.60,foodpanda.my/restaurant/s9wr,2026-08-16
roti_canai,kosong,Restoran Ayza's (Bangi Sek 15),Bandar Baru Bangi,Selangor,Roti Canai,2.70,foodpanda.my/restaurant/r5cb,2026-08-16
teh_tarik,panas,RESTORAN HARIS,Shah Alam,Selangor,Teh Tarik Panas,2.90,foodpanda.my/restaurant/gk4r,2026-08-16
teh_tarik,panas,Restoran Nasi Kandar Kaif,Shah Alam,Selangor,Teh Tarik,3.50,foodpanda.my/restaurant/h3yi,2026-08-16
