dish,tier,restaurant,city,state,item_name,price_rm_original,source,collected
matcha,iced,ZUS Coffee (Ayer Keroh Heights),Ayer Keroh,Melaka,Iced Matcha Latte,13.20,foodpanda.my/restaurant/of2i,2026-08-13
kopi,iced,Tealive (Melaka Raya),Melaka,Melaka,Americano Bold (Iced),7.40,foodpanda.my/restaurant/yx2j,2026-08-13
matcha,iced,Tealive (Melaka Raya),Melaka,Melaka,Matcha Mousse Latte,13.40,foodpanda.my/restaurant/yx2j,2026-08-13
kopi,iced,ZUS Coffee (Kipmall),Melaka,Melaka,Iced Americano,7.90,foodpanda.my/restaurant/jgyz,2026-08-13
matcha,iced,ZUS Coffee (Kipmall),Melaka,Melaka,Iced Matcha Latte,13.20,foodpanda.my/restaurant/jgyz,2026-08-13
kopi,iced,Tealive (Batu Berendam),Melaka,Melaka,Americano Bold (Iced),8.40,foodpanda.my/restaurant/hvtq,2026-08-13
matcha,iced,Tealive (Batu Berendam),Melaka,Melaka,Rich Bang Bang Matcha,14.40,foodpanda.my/restaurant/hvtq,2026-08-13
kopi,iced,ZUS Coffee (MITC),Ayer Keroh,Melaka,Iced Americano,7.90,foodpanda.my/restaurant/n86i,2026-08-13
matcha,iced,ZUS Coffee (MITC),Ayer Keroh,Melaka,Iced Matcha Latte,13.20,foodpanda.my/restaurant/n86i,2026-08-13
kopi,iced,Warung Kasih Sayang (Alor Gajah),Alor Gajah,Melaka,Kopi O Ais,2.40,foodpanda.my/restaurant/cwa2,2026-08-13
matcha,iced,Gigi Coffee (Krubong),Melaka,Melaka,Cold Matcha Latte,14.00,foodpanda.my/restaurant/am4z,2026-08-13
kopi,iced,ZUS Coffee (City Mall KK),Kota Kinabalu,Sabah,Iced Americano,7.90,foodpanda.my/restaurant/xhul,2026-08-13
matcha,iced,ZUS Coffee (City Mall KK),Kota Kinabalu,Sabah,Iced Matcha Latte,13.20,foodpanda.my/restaurant/xhul,2026-08-13
kopi,iced,Tealive (City Mall KK),Kota Kinabalu,Sabah,Americano Bold (Iced),8.40,foodpanda.my/restaurant/s2xh,2026-08-13
matcha,iced,Tealive (City Mall KK),Kota Kinabalu,Sabah,Rich Matcha Latte,14.40,foodpanda.my/restaurant/s2xh,2026-08-13
kopi,iced,Bask Bear Coffee (Bandaran Berjaya),Kota Kinabalu,Sabah,Aren Aerocano (Iced),11.90,foodpanda.my/restaurant/uetq,2026-08-13
matcha,iced,Bask Bear Coffee (Bandaran Berjaya),Kota Kinabalu,Sabah,Japanese Fine Matcha Frappe,15.90,foodpanda.my/restaurant/uetq,2026-08-13
kopi,iced,Tawau Kopitiam,Tawau,Sabah,Nescafe O (Iced),7.30,foodpanda.my/restaurant/l1qf,2026-08-13
kopi,iced,Kenangan Coffee (Imago),Kota Kinabalu,Sabah,Iced Americano,8.90,foodpanda.my/restaurant/ehp0,2026-08-13
matcha,iced,Kenangan Coffee (Imago),Kota Kinabalu,Sabah,Iced Matcha Latte,13.90,foodpanda.my/restaurant/ehp0,2026-08-13
kopi,iced,Coffee Bean & Tea Leaf (Damai),Kota Kinabalu,Sabah,Iced Americano,11.15,foodpanda.my/restaurant/b2rn,2026-08-13
matcha,iced,Coffee Bean & Tea Leaf (Damai),Kota Kinabalu,Sabah,Iced Matcha Green Tea Latte,16.95,foodpanda.my/restaurant/b2rn,2026-08-13
kopi,iced,Eastside Coffee (Likas),Kota Kinabalu,Sabah,Iced Americano,9.30,foodpanda.my/restaurant/kgq9,2026-08-13
matcha,iced,Eastside Coffee (Likas),Kota Kinabalu,Sabah,Iced Matcha Latte,17.90,foodpanda.my/restaurant/kgq9,2026-08-13
matcha,iced,ZUS Coffee (Suria Sabah),Kota Kinabalu,Sabah,Iced Matcha Latte,13.20,foodpanda.my/restaurant/gm5n,2026-08-13
kopi,iced,Tealive (Eden Centrepoint),Kota Kinabalu,Sabah,Bang Bang Coffee (Iced),12.40,foodpanda.my/restaurant/s1rm,2026-08-13
matcha,iced,Tealive (Eden Centrepoint),Kota Kinabalu,Sabah,Rich Bang Bang Matcha,14.40,foodpanda.my/restaurant/s1rm,2026-08-13
kopi,iced,Bask Bear Coffee (Aeropod),Kota Kinabalu,Sabah,Aren Aerocano (Iced),11.90,foodpanda.my/restaurant/iis9,2026-08-13
matcha,iced,Bask Bear Coffee (Aeropod),Kota Kinabalu,Sabah,Japanese Fine Matcha Frappe,15.90,foodpanda.my/restaurant/iis9,2026-08-13
kopi,iced,Kopi Saigon (Sandakan),Sandakan,Sabah,Kopi Hitam (Iced),11.50,foodpanda.my/restaurant/fpz5,2026-08-13
matcha,iced,Kopi Saigon (Sandakan),Sandakan,Sabah,Matcha Original (Iced),17.90,foodpanda.my/restaurant/fpz5,2026-08-13
kopi,iced,ZUS Coffee (Vivacity),Kuching,Sarawak,Iced Americano,7.90,foodpanda.my/restaurant/nkys,2026-08-13
matcha,iced,ZUS Coffee (Vivacity),Kuching,Sarawak,Iced Green Tea Latte,11.20,foodpanda.my/restaurant/nkys,2026-08-13
kopi,iced,Bask Bear Coffee (Rock Road),Kuching,Sarawak,Aren Aerocano (Iced),11.90,foodpanda.my/restaurant/bb88,2026-08-13
matcha,iced,Bask Bear Coffee (Rock Road),Kuching,Sarawak,Japanese Fine Matcha Frappe,15.90,foodpanda.my/restaurant/bb88,2026-08-13
kopi,iced,Tealive (Farley Mall),Kuching,Sarawak,Americano Bold (Iced),8.40,foodpanda.my/restaurant/tngi,2026-08-13
kopi,iced,Bask Bear Coffee (Satok),Kuching,Sarawak,Aren Aerocano (Iced),11.90,foodpanda.my/restaurant/b7jt,2026-08-13
matcha,iced,Bask Bear Coffee (Satok),Kuching,Sarawak,Japanese Fine Matcha Frappe,15.90,foodpanda.my/restaurant/b7jt,2026-08-13
kopi,iced,Kenangan Coffee (Plaza Merdeka),Kuching,Sarawak,Iced Americano,8.90,foodpanda.my/restaurant/pkl2,2026-08-13
matcha,iced,Kenangan Coffee (Plaza Merdeka),Kuching,Sarawak,Iced Matcha Latte,13.90,foodpanda.my/restaurant/pkl2,2026-08-13
kopi,iced,Kopi Rakyat (Sibu),Sibu,Sarawak,Rakyat Kopi O (Iced),7.90,foodpanda.my/restaurant/w8i4,2026-08-13
matcha,iced,Kopi Rakyat (Sibu),Sibu,Sarawak,Matcha Latte (Iced),14.90,foodpanda.my/restaurant/w8i4,2026-08-13
kopi,iced,Kopi Saigon (Emart Tudan),Miri,Sarawak,Kopi Hitam (Iced),11.50,foodpanda.my/restaurant/ss6z,2026-08-13
matcha,iced,Kopi Saigon (Emart Tudan),Miri,Sarawak,Matcha Original (Iced),17.90,foodpanda.my/restaurant/ss6z,2026-08-13
kopi,iced,Tealive (Samariang),Kuching,Sarawak,Americano Bold (Iced),8.40,foodpanda.my/restaurant/ltm7,2026-08-13
matcha,iced,Tealive (Samariang),Kuching,Sarawak,Rich Matcha Latte,14.40,foodpanda.my/restaurant/ltm7,2026-08-13
kopi,iced,ZUS Coffee (The Northbank),Kuching,Sarawak,Iced Americano,7.90,foodpanda.my/restaurant/jdv4,2026-08-13
matcha,iced,ZUS Coffee (The Northbank),Kuching,Sarawak,Iced Green Tea Latte,11.20,foodpanda.my/restaurant/jdv4,2026-08-13
kopi,iced,ZUS Coffee (Sego Precinct),Kuching,Sarawak,Iced Americano,7.90,foodpanda.my/restaurant/wors,2026-08-13
matcha,iced,ZUS Coffee (Sego Precinct),Kuching,Sarawak,Iced Green Tea Latte,11.20,foodpanda.my/restaurant/wors,2026-08-13
matcha,iced,Kopi Saigon (Sibu),Sibu,Sarawak,Matcha Original (Iced),17.90,foodpanda.my/restaurant/iv1t,2026-08-13
kopi,iced,ZUS Coffee (Souq Putrajaya),Putrajaya,Putrajaya,Iced Americano,7.90,foodpanda.my/restaurant/tktx,2026-08-13
matcha,iced,ZUS Coffee (Souq Putrajaya),Putrajaya,Putrajaya,Iced Matcha Latte,14.20,foodpanda.my/restaurant/tktx,2026-08-13
kopi,iced,Bask Bear Coffee (Presint 15),Putrajaya,Putrajaya,Aren Aerocano (Iced),11.23,foodpanda.my/restaurant/e964,2026-08-13
matcha,iced,Bask Bear Coffee (Presint 15),Putrajaya,Putrajaya,Japanese Fine Matcha Frappe,15.00,foodpanda.my/restaurant/e964,2026-08-13
kopi,iced,Tealive (Presint 15),Putrajaya,Putrajaya,Americano Bold (Iced),8.40,foodpanda.my/restaurant/az4n,2026-08-13
matcha,iced,Tealive (Presint 15),Putrajaya,Putrajaya,Rich Matcha Latte,14.40,foodpanda.my/restaurant/az4n,2026-08-13
kopi,iced,ZUS Coffee (Suasana PjH),Putrajaya,Putrajaya,Iced Americano,7.90,foodpanda.my/restaurant/i1k1,2026-08-13
matcha,iced,ZUS Coffee (Suasana PjH),Putrajaya,Putrajaya,Matcha Lemonade (Iced),11.20,foodpanda.my/restaurant/i1k1,2026-08-13
kopi,iced,Bask Bear Coffee (Ayer 8),Putrajaya,Putrajaya,Aren Aerocano (Iced),11.90,foodpanda.my/restaurant/diri,2026-08-13
matcha,iced,Bask Bear Coffee (Ayer 8),Putrajaya,Putrajaya,Japanese Fine Matcha Frappe,15.90,foodpanda.my/restaurant/diri,2026-08-13
kopi,iced,ZUS Coffee (Presint 15),Putrajaya,Putrajaya,Iced Americano,7.90,foodpanda.my/restaurant/r8s2,2026-08-13
matcha,iced,ZUS Coffee (Presint 15),Putrajaya,Putrajaya,Iced Matcha Latte,13.20,foodpanda.my/restaurant/r8s2,2026-08-13
matcha,iced,Tealive (Ayer 8),Putrajaya,Putrajaya,Rich Matcha Latte,14.40,foodpanda.my/restaurant/v8my,2026-08-13
kopi,iced,ZUS Coffee (Jabatan Peguam Negara),Putrajaya,Putrajaya,Iced Americano,7.90,foodpanda.my/restaurant/twpt,2026-08-13
matcha,iced,ZUS Coffee (Jabatan Peguam Negara),Putrajaya,Putrajaya,Iced Matcha Latte,13.20,foodpanda.my/restaurant/twpt,2026-08-13
kopi,iced,Tealive (Menara KPDNHEP),Putrajaya,Putrajaya,Americano Bold (Iced),8.40,foodpanda.my/restaurant/g1em,2026-08-13
matcha,iced,Tealive (Menara KPDNHEP),Putrajaya,Putrajaya,Rich Matcha Latte,14.40,foodpanda.my/restaurant/g1em,2026-08-13
kopi,iced,Kenangan Coffee (Presint 15),Putrajaya,Putrajaya,Iced Americano,7.90,foodpanda.my/restaurant/n3z9,2026-08-13
matcha,iced,Kenangan Coffee (Presint 15),Putrajaya,Putrajaya,Iced Matcha Latte,12.90,foodpanda.my/restaurant/n3z9,2026-08-13
kopi,iced,Gigi Coffee (Galeria PJH),Putrajaya,Putrajaya,Americano (Cold),7.00,foodpanda.my/restaurant/x1jr,2026-08-13
kopi,iced,ZUS Coffee (Kangar Jaya),Kangar,Perlis,Iced Americano,7.90,foodpanda.my/restaurant/d3ex,2026-08-13
matcha,iced,ZUS Coffee (Kangar Jaya),Kangar,Perlis,Iced Matcha Latte,13.20,foodpanda.my/restaurant/d3ex,2026-08-13
kopi,iced,Tealive (Kangar),Kangar,Perlis,Americano Bold (Iced),8.40,foodpanda.my/restaurant/q5av,2026-08-13
matcha,iced,Tealive (Kangar),Kangar,Perlis,Rich Matcha Latte,14.40,foodpanda.my/restaurant/q5av,2026-08-13
kopi,iced,Tealive (Kangar Jaya),Kangar,Perlis,Americano Bold (Iced),8.40,foodpanda.my/restaurant/e092,2026-08-13
matcha,iced,Tealive (Kangar Jaya),Kangar,Perlis,Rich Matcha Latte,14.40,foodpanda.my/restaurant/e092,2026-08-13
kopi,iced,Kopi Matcha Tepi Jalan,Kangar,Perlis,Iced Latte,9.00,foodpanda.my/restaurant/yith,2026-08-13
matcha,iced,Kopi Matcha Tepi Jalan,Kangar,Perlis,Matcha Latte (Iced),9.00,foodpanda.my/restaurant/yith,2026-08-13
kopi,iced,Coffee Bean & Tea Leaf (Kangar Jaya),Kangar,Perlis,Iced Americano,9.00,foodpanda.my/restaurant/ukl3,2026-08-13
matcha,iced,Coffee Bean & Tea Leaf (Kangar Jaya),Kangar,Perlis,Iced Matcha Strawberry,19.50,foodpanda.my/restaurant/ukl3,2026-08-13
kopi,iced,Kopi Rakyat (Kangar Jaya Mall),Kangar,Perlis,Rakyat Kopi O (Iced),9.90,foodpanda.my/restaurant/rkks,2026-08-13
matcha,iced,Kopi Rakyat (Kangar Jaya Mall),Kangar,Perlis,Matcha Latte (Iced),17.90,foodpanda.my/restaurant/rkks,2026-08-13
kopi,iced,Kopi Saigon (Arau),Arau,Perlis,Kopi Hitam (Iced),8.25,foodpanda.my/restaurant/xm9o,2026-08-13
matcha,iced,Kopi Saigon (Arau),Arau,Perlis,Matcha Original (Iced),13.20,foodpanda.my/restaurant/xm9o,2026-08-13
kopi,iced,Kopi Saigon (Kangar),Kangar,Perlis,Kopi Hitam (Iced),9.75,foodpanda.my/restaurant/bdp9,2026-08-13
matcha,iced,Kopi Saigon (Kangar),Kangar,Perlis,Matcha Original (Iced),16.30,foodpanda.my/restaurant/bdp9,2026-08-13
kopi,iced,Tepi Jalan (Arau),Arau,Perlis,Kopi O Ais,3.50,foodpanda.my/restaurant/tb01,2026-08-13
kopi,iced,Kopiud Cafe (Kaki Bukit),Kangar,Perlis,Kopi O Kamping (Iced),7.00,foodpanda.my/restaurant/sxu6,2026-08-13
matcha,iced,Kopiud Cafe (Kaki Bukit),Kangar,Perlis,Clean Matcha (Iced),15.00,foodpanda.my/restaurant/sxu6,2026-08-13
matcha,iced,Aisy Bites Cafe (Simpang Ampat),Kangar,Perlis,Matcha Vanilla (Iced),10.00,foodpanda.my/restaurant/yaco,2026-08-13
